ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2377063,plate,plate,500,334,0,332,146,498,0,224,0,172,Plate is the meal sitting on
2377130,Ski sticks,Ski sticks,375,500,80,118,181,239,179,199,176,256,Ski sticks is the woman holding
2377198,Trains,Trains,278,500,15,212,119,216,204,427,126,228,Trains is in this picture
2377205,Pizza,Pizza,403,500,7,167,217,279,277,453,235,308,Pizza are the people eating
2377273,Wine glasses,Wine glasses,500,333,210,243,102,188,67,110,109,199,Wine glasses are the ladies holding
2377344,Bed,Bed,333,500,34,372,84,332,164,388,81,213,Bed is this a picture of
2377411,Dog,water,334,500,153,268,46,139,13,498,0,290,Dog in water is brown
2377421,picture,picture,308,500,109,191,50,166,268,365,32,94,Picture is on the computer screen
2377482,pots,pots,332,500,183,240,213,255,203,253,186,226,Pots are the women cooking in
2377632,suits,suits,500,334,200,317,160,497,36,197,189,499,Suits are they wearing
2377632,ties,ties,500,334,100,127,203,326,261,294,182,292,Ties is around their necks
2377663,Rifles,Rifles,331,500,207,242,115,151,184,216,111,152,Rifles are the men carrying on their backs
2377752,phone,phone,500,326,73,104,323,350,73,104,323,350,A phone is the man holding
2377755,food,food,374,500,239,362,8,64,37,479,88,320,Food is in the man
2377771,4,3,500,375,154,176,183,229,268,286,184,226,4 and 3 is the number written
2377785,kites,kites,332,500,166,216,72,127,307,339,130,192,Kites are the objects floating in the sky
2377808,trains,trains,375,500,66,239,118,179,222,500,98,185,Trains is there
2377835,Kites,Kites,375,500,74,96,70,80,96,209,8,56,Kites is being flown
2378017,frisbee,she,500,333,110,145,130,146,108,234,130,420,She is catching a frisbee is the lady jumping doing
2378057,tennis shoes,tennis shoes,333,500,105,139,235,306,107,128,289,330,Tennis shoes is the wearing on his feet
2378139,Surfboards,Surfboards,500,500,234,351,213,322,181,208,222,293,Surfboards are the two people in the foreground carrying
2378139,Wetsuits,Wetsuits,500,500,234,299,216,354,151,190,206,296,Wetsuits are the two people in the foreground wearing
1591774,goggles,goggles,683,1024,340,394,28,84,648,706,164,206,Goggles is the snowboarder wearing
1591774,thermos,thermos,683,1024,276,300,427,483,295,323,438,492,Thermos is next to backpack on ground
1591830,mountains,mountains,1024,683,6,298,89,541,296,679,89,530,Mountains is in the background
1591848,sink,shower,532,710,4,363,259,506,417,709,0,532,An interesting looking sink and a modernish shower is in the bathroom
1591849,Tea kettles,Tea kettles,768,1024,748,798,314,399,813,864,334,387,Tea kettles are on the stove
1591849,mixers,mixers,768,1024,488,623,313,489,296,497,236,535,The mixers are the two machines next to the meat slicer
1591863,briefcases,briefcases,1024,683,102,153,654,773,203,243,591,668,Briefcases are the men carrying
1591873,notebook,pen,553,1024,432,533,252,300,545,574,260,279,A notebook and pen is on the bed without sheets
1591873,books,books,553,1024,227,322,180,212,228,334,188,223,Books is stack on the table next to the bed
1591891,shorts,shorts,682,1024,213,355,199,259,312,421,174,228,Shorts are both men wearing
2378331,shadow,shadow,486,348,177,281,452,479,29,89,426,443,Shadow is cast
1591918,books,books,683,1024,0,70,604,662,0,80,613,673,Books is sitting on the entertainment center
1591925,cables,cables,687,1024,363,844,14,348,2,709,0,340,Several cables are above the train tracks
1591936,walls,door,768,1024,220,1013,0,765,53,492,16,548,An office with white walls and a wooden door is in the picture
1591940,buildings,buildings,1024,744,208,255,152,234,513,593,376,437,Buildings is beyond train station
1591940,signs,signs,1024,744,636,683,286,335,699,742,309,368,Signs is overhead
1591945,cake,cake,685,1024,452,689,512,598,566,763,484,554,Cutting cake is the man with the sword doing
1591962,stickers,stickers,600,900,305,443,406,449,435,475,403,485,Stickers is on the windows
1591982,couches,couches,600,900,640,890,329,448,419,620,331,415,Two couches is on the other side of the room
1591996,arm,cast,768,1024,949,962,552,590,945,963,563,590,A cast on his arm is the pedestrian wearing
1592022,Cones,Cones,681,1024,97,124,263,308,167,189,246,293,Cones is on the ground near the white truck
1592036,Glasses,Glasses,685,1024,755,794,342,363,209,238,317,332,Glasses is the man with a striped shirt wearing on his face
1592038,computers,computer,768,1024,107,393,135,373,389,726,77,306,Two computers is on the table in addition to a laptop and a desktop
150263,fence,post,768,1024,0,1023,85,765,298,340,82,681,A wooden post and the fence is guarding the animals
1592077,satellite antennas,satellite antennas,683,1024,28,86,193,236,215,260,216,249,Satellite antennas are on some of the buildings
150287,shoes,shoes,1024,683,504,567,594,654,450,510,556,601,Shoes is on the man's feet
150287,posters,posters,1024,683,184,335,0,111,440,612,0,94,Posters is hanging on the wall
1592089,platforms,platforms,683,1024,13,1022,417,626,186,844,298,448,Some platforms is on ground
1592096,shirt,shorts,683,1024,629,668,387,431,623,667,430,458,A white shirt and dark shorts is the second player wearing
150324,wristbands,wristbands,768,1024,392,491,485,686,865,888,571,623,Wristbands are the women wearing
150327,plate,plate,768,1024,789,1018,555,661,56,154,455,502,Plate is white
1592120,Flowers,Flowers,682,1024,95,199,94,172,92,206,28,100,Flowers is lavender
1592120,Tomatoes,Tomatoes,682,1024,575,629,342,402,586,640,368,440,Tomatoes are the red slices on top of the lettuce
1592121,plane,runway,533,800,67,805,165,360,10,797,349,454,A plane on the runway are the people watching
150330,vehicle,vehicle,709,1024,820,1019,138,486,22,902,14,605,Another vehicle is next to the vehicle
1592123,skis,skis,1024,768,276,316,620,651,319,364,599,649,Red skis is the bear wearing
150332,sign,lettering,768,1024,215,268,310,425,225,265,338,418,A yellow sign with red lettering is on a building
1592132,backpacks,backpacks,1024,683,149,284,381,561,445,477,395,442,Backpacks is on the men's back
1592132,hats,hats,1024,683,187,248,325,367,455,470,380,395,Hats are both skiers wearing
150345,water,water,853,1280,0,1272,382,851,0,1272,382,851,Water is calm
150355,taxis,taxis,1024,681,3,525,650,1022,502,682,653,868,Taxis are the red and white cars
150355,car,license number 91-76,1024,681,3,525,650,1022,248,338,938,974,A car with the license number 91-76 is in the foreground
1592160,vehicles,vehicles,657,1024,198,1003,212,626,0,372,245,523,Classic vehicles are on display
150371,trains,trains,682,1024,19,791,14,313,791,1010,155,296,Passenger trains are there not any of
150384,them,them,768,1024,412,514,363,461,756,800,370,462,Brushing them are the people doing with the horses
150384,Helmets,Helmets,768,1024,719,734,371,382,860,869,387,395,Helmets are the people wearing
150384,man,hand,768,1024,910,956,371,464,908,917,410,422,A man's hand is a child holding
150384,horses,horses,768,1024,412,514,363,461,756,800,370,462,Horses are people looking at
150406,coffee sleeve,coffee sleeve,765,1024,648,778,498,598,647,655,173,187,A coffee sleeve is around the cup of coffee
1592199,socks,socks,778,1024,435,479,410,476,355,407,430,492,Socks is white
150408,buses,buses,677,1024,202,860,235,617,63,219,319,522,The buses are retro style
150408,vehicles,vehicles,677,1024,202,860,235,617,63,219,319,522,Visible vehicles are behind the buses
150412,t-shirt,jeans,1024,768,482,706,192,488,502,668,460,688,A t-shirt and jeans is the woman on the right wearing
150418,Helmets,Helmets,683,1024,421,509,51,152,490,586,87,167,Helmets is on the police officer's head
150418,Horses,Horses,683,1024,128,970,286,679,236,951,171,680,Horses are the police officer's riding
2378644,Knee pads,Knee pads,478,500,266,313,234,272,166,209,239,279,Knee pads is blue
150430,hands,hands,759,1024,537,550,271,288,554,562,270,284,The snowboarder's hands is bare
1592240,buildings,buildings,1024,683,503,679,613,1022,179,592,795,1022,The other buildings is causing a shadow on the clock tower
1592240,tower,clock,1024,683,204,445,266,877,336,383,499,551,Top of clock tower is a pyramid shape
1592240,tower,clock,1024,683,204,445,266,877,336,383,499,551,Clock tower is historic
1592247,268,268,683,1024,328,370,254,268,387,414,258,275,268 are the numbers on the train
1592247,268,268,683,1024,328,370,254,268,387,414,258,275,268 is the number of the train
1592252,Boots,Boots,480,720,532,621,349,462,643,715,375,478,Thigh high boots is the woman wearing
1592253,columns,columns,768,1024,98,198,6,760,659,721,57,613,The columns is made of marble
150484,posts,posts,768,1024,71,141,239,348,893,1024,217,475,Red posts are there several of
150493,pants,pants,670,1024,82,144,417,522,0,84,438,509,Yellow pants are some people wearing
150530,caps,caps,689,1024,784,873,38,87,547,608,26,86,Caps are both men wearing
150530,jackets,jackets,689,1024,453,661,103,312,640,797,114,309,Black jackets are the man wearing
2378756,buildings,buildings,333,500,325,498,0,332,0,252,0,332,Buildings is behind the signs
1592325,building,building,678,1024,4,272,0,676,259,784,16,343,A building are the people walking near
1592332,towels,towels,1024,768,39,121,590,646,458,577,475,547,Two towels is dirty in the bathroom
1592339,ground,horse,683,1024,0,1023,429,680,0,211,276,636,A white is painted on the ground under the horse on the left is drawn on the grounds
1592348,water,water,768,1024,284,345,585,737,204,274,565,758,Water is in the bottles
1592353,fruit,fruit,768,1024,198,384,112,164,46,134,193,216,Fruit is pictured on the lamps
1592377,motorcycles,motorcycles,680,1024,104,607,68,591,518,957,163,613,Motorcycles is this a picture of
1592377,motorcycles,motorcycles,680,1024,104,607,68,591,518,957,163,613,Motorcycles are cool
1592377,bikes,bikes,680,1024,104,607,68,591,518,957,163,613,Bikes is on pavement
1592378,umbrella,umbrella,768,1024,140,1022,0,750,298,789,165,547,Umbrella is covering the table
1592378,napkin dispensers,napkin dispensers,768,1024,481,531,514,553,545,658,681,765,Napkin dispensers is on each table
1592393,trees,trees,715,1024,476,846,0,344,753,1025,0,468,Tall trees is in the background
1592406,awnings,awnings,642,1024,615,793,118,208,291,446,155,235,White awnings are over the windows of the building
1592411,Skis,Skis,683,1024,304,332,148,307,262,383,215,289,Skis is crossed under the skier
2378844,shoes,shoes,500,333,96,175,389,432,113,191,407,489,Her shoes is pink
1592416,tags,tags,1024,768,416,597,309,701,168,254,448,824,Tags are the couple wearing around their necks
2378849,jet,jet,500,419,123,256,338,498,0,144,191,457,Jet is seen
2378849,smoke,smoke,500,419,126,256,339,498,0,144,189,465,Smoke is coming out of the jet
1592432,keyboard,keyboard,326,1024,648,795,211,275,438,571,106,152,Keyboard is in front of the monitor
1592447,girl,teddy bear,533,800,196,365,168,361,447,673,283,497,The girls teddy bear is on the girls bed
1592447,Walls,Walls,533,800,0,463,0,288,463,797,0,424,Walls is white
1592453,they,they,768,1024,170,289,311,598,109,218,390,564,They do not match are the chairs at the table like
1592475,vehicles,vehicles,768,1024,47,208,392,463,179,225,390,433,Company vehicles is next to the plane
1592478,overhang,posts,532,800,0,799,4,98,434,462,94,288,"A black, decorative overhang and posts is on the exterior portion of a building"
1592479,jacket,shirt,685,1024,45,237,654,684,105,167,658,684,A grey jacket over a blue shirt is the man in front of the camera man wearing
1592483,luggage,luggage,768,1024,206,290,298,362,910,981,301,385,Their luggage are these people waiting for
1592487,walls,walls,612,612,492,599,0,164,10,496,7,244,The walls is light green
2378925,buildings,buildings,500,333,289,332,41,175,219,288,50,173,Buildings is white in the background
1592500,picture,picture,540,720,40,96,109,155,407,449,103,155,A picture is above the lamp
1592510,elephant,elephant,1024,680,175,445,186,606,175,445,186,606,An elephant are the people riding on
1592514,Bananas,Bananas,682,1024,77,218,33,158,6,141,160,289,Bananas is hanging to the left of the man
1592518,Pillow,couch,681,1024,854,1016,306,426,835,1021,295,675,Pillow on couch is white
1592572,buildings,buildings,683,1024,340,1022,0,682,0,345,0,682,Buildings is in the background
1592572,arrow,arrow,683,1024,401,503,422,464,406,498,428,458,An arrow is pointing to the left
1592578,doors,doors,768,1024,796,965,51,606,572,738,89,570,Both doors is shut
1592580,balls,balls,480,640,292,318,250,281,505,529,121,146,Beach balls is in the window
1592580,surfboard,surfboard,480,640,529,640,0,480,300,377,41,407,White surfboards are two women holding
2379062,tourists,tourists,411,500,397,472,31,325,453,498,21,315,Watching the tourists are the goats doing
1592643,glasses,glasses,685,1024,579,675,259,283,873,948,88,110,Glasses are the two men wearing baseball caps wearing on their faces
1592644,pancakes,pancakes,768,1024,577,981,312,566,445,665,322,548,Pancakes are the brown objects on the plate near the right hand corner of the image
1592646,elephants,elephants,576,1024,19,794,131,573,483,840,114,402,Elephants are the animals being displayed in this photo
1592657,woman,shirt,768,1024,421,588,200,560,431,541,272,433,Woman's shirt is blue
1592662,Horses,Horses,696,992,109,608,258,691,612,947,318,688,Horses are they pretending to be riding
1592662,Sunglasses,Sunglasses,696,992,383,463,99,128,741,831,122,149,Sunglasses are the mounties wearing
1592662,Horses,Horses,696,992,109,608,258,691,612,947,318,688,Fake horses are the mounties riding
1592670,buildings,buildings,768,1024,11,332,0,273,309,854,2,372,There are buildings in the background is in the background
1592679,hat,woman,1024,768,469,596,468,650,526,684,540,759,A woman wearing a pink hat is on the book cover
1592684,lines,lines,1024,741,292,466,896,932,296,492,948,996,White lines are on the street
2379121,cake,wedding couple,500,401,15,305,47,470,162,187,48,80,A wedding couple is on top of the cake is on top of the cake
1592736,skis,skis,1024,768,253,368,849,1021,361,557,865,1019,Snow skis is he holding
2379191,Sneakers,Sneakers,500,424,284,333,191,224,171,220,234,279,Sneakers is he wearing
1592785,banana peel,glass,1024,683,594,673,512,542,613,659,541,598,A banana peel and an empty glass is on the tray
1592790,Xbox controllers,Xbox controllers,685,1024,355,464,508,591,562,674,511,587,Xbox controllers is on the bottom part of the table
2379224,Pencils,Pencils,375,500,41,53,155,182,43,54,149,178,Pencils is in the pencil holder
1592805,it,elf,683,1024,321,624,184,458,444,495,326,368,The second motorcycle has the letters 'elf' on it is written on the second motorcycle
1592823,lamps,lamps,577,1024,841,926,283,406,0,57,257,333,Lamps is located in both of the far corners of the room
1592840,plates,plates,1024,768,0,139,689,739,186,407,693,755,Plates is on the table
1592852,suit,tie,768,1024,166,646,330,765,406,482,414,764,A suit and tie is he wearing
1592857,Coats,Coats,768,1024,68,646,256,765,456,1024,334,769,Coats are they wearing
