ImageID,LabelName1,LabelName2,ImageHeight,ImageWidth,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
new1853,car,road,600,800,297,450,336,403,301,799,387,471,car on road
new1854,white window,building,600,800,132,164,285,310,32,301,71,322,white window on building
new1855,car,building,600,800,194,346,385,441,3,507,6,449,car next to make
new1856,clouds,sky,600,800,330,590,39,147,330,590,39,147,clouds in sky
new1857,car,road,600,800,506,676,391,465,4,800,386,597,car on route
new1858,wall,building,600,800,508,767,301,487,508,767,301,487,wall is attached to construction
new1859,person,shirt,600,800,354,411,390,451,354,411,390,451,person wearing shirt
new1863,banner,building,600,800,687,761,40,257,38,794,5,426,banner on building
new1865,white line,street,600,800,11,798,529,562,2,797,418,598,white line in the street
new1866,vehicle,road,600,800,5,200,342,441,3,789,334,596,fomite alongside the road
new1867,line,street,600,800,771,800,497,519,143,800,366,594,line on street
new1869,car,road,600,800,178,458,365,538,1,579,331,593,car along route
new1870,cars ,cars ,600,800,4,724,356,501,4,724,356,501,gondola parked cars
new1871,building,window,600,800,2,453,1,406,419,443,149,222,building make window
new1872,window,building,600,800,525,546,145,195,523,609,1,317,windowpane on building
new1873,sign,post,600,800,373,408,125,194,353,416,0,489,sign on post
new1874,wall,building,600,800,265,409,162,405,260,660,55,418,rampart on building
new1875,vehicle,road,600,800,144,486,258,486,274,776,454,596,vehicle parked alongside of road
new1876,doorway,house,600,800,625,794,193,388,85,153,167,364,doorway on house
new1877,building,windows,600,800,27,703,21,459,24,686,53,359,construction has windows
new1878,frame,window,600,800,617,631,0,234,630,660,1,227,physique on window
new1879,meter,street,600,800,321,416,287,553,3,640,241,599,metre on street
new1883,sign,boat,600,800,110,198,119,155,2,606,94,596,sign on gravy boat
new1884,house,mountain,600,800,664,742,89,141,461,797,147,584,house on mountain
new1890,pot,stairs,600,800,426,492,189,262,11,641,168,599,deal is on stairs
new1892,patch,ground,600,800,378,424,561,586,233,800,482,596,patch on the ground
new1893,building,hill,600,800,317,413,159,219,328,423,232,297,construction on hill
new1894,rocks,water,600,800,160,637,501,598,166,800,312,597,rocks sticking body of water
new1899,step,stairway,800,600,3,484,708,798,4,597,464,798,step on stairway
new1900,mall,marine,600,800,302,648,161,318,3,205,278,596,mall adjacent marine
new1904,number,boat,600,800,173,186,363,374,28,790,156,447,number spainted on boat
new1905,tire,car,600,800,502,558,428,505,399,701,325,501,tire be on car
new1906,brown wheel,structure,399,594,72,301,108,340,73,592,107,358,browned wheel on structure
new1907,clock,tower,600,800,381,429,295,350,348,450,60,465,clock on tower
new1908,shadow,tree,600,800,413,800,366,487,532,800,1,389,shadow of a tree
new1909,silver car,building,600,800,37,98,366,388,4,169,236,396,silver car park building
new1910,vehicles,road.,600,800,408,640,321,390,680,730,411,434,vehicle parked road.
new1911,sidewalk,Building,600,800,149,799,429,596,3,800,2,522,pavement in front Building
new1913,brick,building,600,800,176,206,176,202,24,771,16,445,brick holding upwardly building
new1914,window,building,600,800,416,476,279,322,101,646,106,394,window belong to building
new1915,window,building,600,800,422,432,257,287,20,721,182,344,window be on building
new1916,lines,street,600,800,83,334,372,597,3,795,322,595,lines on the street
new1917,picture,wall,600,800,685,719,164,225,6,798,10,298,photo on the wall
new1918,forrest ,buildings ,600,800,2,799,43,230,11,799,157,595,forrest behind buildings
new1919,chair,grass,600,800,226,253,523,563,2,796,484,594,chair on grass
new1920,person,hand,600,800,272,664,138,486,181,737,6,516,someone diplaying hand
new1921,female,face,600,800,659,793,21,466,742,798,57,228,female have face
new1922,wall,wood,600,800,560,796,17,475,566,799,443,485,wall have wood
new1923,rail,wall,600,800,488,532,323,340,475,533,171,392,runway on the wall
new1924,stairs,lights,600,800,701,779,429,515,720,795,379,509,steps by the lights
new1925,window,building,600,800,371,410,86,110,266,530,37,352,window on construction
new1926,man,street,600,800,655,707,108,208,3,798,198,599,gentleman crossing street
new1927,white truck, street,600,800,374,440,257,303,9,425,299,598,white truck in street
new1929,pillar,building,600,800,424,472,284,406,52,792,6,590,pillar of edifice
new1930,jeep,curb,600,800,68,413,245,481,150,337,488,595,jeep at the curb
new1932,wall,building,600,800,365,735,7,341,481,610,4,247,wall on side of building
new1933,tree,parking lot,600,800,3,795,95,437,3,792,340,590,tree on parking band
new1934,dirt,road,600,800,508,730,470,593,27,777,263,597,soil on road
new1935,line,pedestrian crossing,600,800,4,42,387,412,1,292,395,453,strain for pedestrian crossing
new1936,birds,birds,600,800,99,760,324,573,99,760,324,573,doll near birds
new1942,do not enter,do not enter,600,800,298,341,176,285,298,341,176,285,do not enter roadway suffice non enter
new1947,shed,beach,600,800,119,753,311,464,1,799,321,597,shake off on beach
new1951,pile,rocks,600,800,2,466,338,599,11,461,360,598,batch of rocks
new1953,fixture,building,600,800,702,776,283,328,669,795,4,519,reparation on the building
new1954,person,shorts,600,800,148,158,420,450,146,158,434,450,person wear out shorts
new1955,benches,sidewalk,600,800,400,585,334,352,2,734,368,430,bench are beside the sidewalk
new1958,window,window,600,800,131,232,175,382,131,232,175,382,window with windowpane
new1959,bricks,building,600,800,437,525,32,74,11,699,0,270,bricks on construction
new1960,step,stairway,600,800,557,723,501,526,460,793,353,598,stone's throw on stairway
new1961,person,jacket,600,800,278,326,398,475,288,321,399,442,mortal is wearing jacket
new1962,wall,building,600,800,132,253,280,483,25,377,2,532,wall corroborate building
new1963,arrow,sign,600,800,219,254,160,264,180,298,137,281,arrow paint on sign
new1964,window,building,600,800,420,460,137,238,16,654,0,389,window on construction
new1966,wall,building,600,800,503,791,21,393,512,798,3,399,wall on the building
new1967,vehicle,road,600,800,505,535,356,404,304,589,405,591,fomite alongside road
new1970,bush,house,600,800,198,288,453,514,8,747,62,498,dubya next to house
new1971,red sign,tree,600,800,318,377,226,363,317,463,234,437,red sign on tree
new1972,wall,building,600,800,532,552,386,424,8,737,212,461,rampart on side of building
new1973,tent,building,600,800,137,545,335,392,8,436,191,411,collapsible shelter in front of building
new1975,window,brick building,600,800,330,364,224,307,2,585,2,413,window on brick building
new1976,light switch,wall,600,800,351,402,292,325,1,799,2,578,light switch is on wall
new1977,seat ,room,600,800,373,662,282,597,12,791,2,595,seat in a way
new1979,button,pot,800,600,220,240,612,637,119,376,264,586,button on throne
new1980,cord,bed,600,800,299,364,423,461,4,798,157,597,electric cord on bed
new1981,shoes,floor,800,600,355,461,715,798,10,472,541,798,shoes on floor
new1984,paper,counter,600,800,390,438,408,466,60,727,411,564,paper be on the counter
new1985,magazine,end table,600,800,67,161,324,389,44,268,289,581,magazine on end mesa
new1987,curtain,design,600,800,697,791,13,184,733,786,4,107,pall with design
new1988,bed,wall,600,800,116,782,153,593,126,799,3,398,layer in wall
new1989,seat,table,600,800,365,774,205,437,263,578,299,555,seat standing behind table
new1990,bag,trash can,600,800,386,429,454,505,383,431,453,539,bag inside of trash arse
new1991,tissues,tissue box,800,600,194,252,250,293,182,249,281,365,tissues on tissue paper box
new1992,wall,floor,600,800,314,794,0,593,1,369,205,598,wall on storey
new1993,candy,table,800,600,182,219,488,502,124,483,398,783,candy in table
new1994,AC unit,wall,600,800,463,791,310,558,416,800,238,598,AC unit in rampart
new1995,blade,fan,600,800,396,640,65,297,14,770,64,493,blade of buff
new1996,pillow,bed,600,800,507,638,121,231,2,696,114,591,pillow in bed
new1997,game controller,TV,600,800,286,340,158,193,104,346,187,487,game accountant on TV
new1998,counter,counter,600,800,478,515,179,239,478,515,179,239,counter on the counter
new2001,mirror,gold frame,600,800,62,295,1,292,62,295,1,292,mirror  with gold frame
new2002,black writing,paper ,600,800,387,469,237,286,358,490,222,314,black writing On the  paper 
new2003,pillow,bed,600,800,22,244,158,300,5,585,145,597,pillow on the bed
new2004,trash can,desk,600,800,284,333,374,492,203,604,229,598,trash can is under desk
new2005,pillow,bed,600,800,422,730,252,447,221,797,244,596,pillow on the bed
new2007,towel,chair,600,800,217,270,268,393,217,334,268,417,towel on are chair
new2009,wall,wall,600,800,2,602,3,520,2,602,3,520,wall on the wall
new2010,light,light,600,800,452,567,50,198,452,567,50,198,light on the light
new2011,WOODEN CHAIR,curtain,600,800,616,793,355,597,581,685,43,437,WOODEN CHAIR are in front of a curtain
new2014,rail,wall,600,800,124,160,131,196,2,192,2,598,rail are in an wall
new2015,pillow,bed,600,800,257,485,288,457,2,518,382,598,pillow on are bed
new2018,pillows,bedspread,600,800,295,629,90,152,40,665,95,597,pillows under a bedspread
new2019,lamp,table,600,800,483,657,51,281,289,643,406,595,lamp on are table
new2020,wooden dresser,drawers,600,800,1,342,50,594,62,336,335,562,wooden dresser has a a drawers
new2023,soapdish.,countertop,600,800,191,664,404,557,2,643,392,569,soapdish. on the countertop
new2028,wheel ,chair,600,800,406,478,508,568,164,520,223,593,wheel  on are chair
new2029,floor lamp,chair,600,800,93,214,136,420,73,227,237,434,floor lamp is behind chair
new2032,lamp,lamp shade,600,800,320,585,53,452,318,586,52,248,lamp has a a lamp shade
new2034,rail,door,600,800,28,381,170,510,441,797,9,455,rail are next to the door
new2037,photograph,wall,600,800,537,594,86,164,48,622,3,373,photograph are hanging on a wall
new2038,girl,girl,600,800,365,550,124,518,365,550,124,518,girl is standing on girl
new2039,vase,flowers,600,800,460,554,258,356,454,547,269,334,vase are with a flowers
new2041,vent,roof,600,800,401,564,37,134,257,681,2,155,vent is on roof
new2042,curtain,window,600,800,489,596,137,306,480,595,119,315,curtain is on window
new2043,grass,yard,600,800,4,522,274,582,51,327,280,400,grass neatly trimmed is in the yard
new2044,arms,chair,600,800,396,496,318,343,391,526,257,430,arms are of a chair
new2045,steps,house,600,800,493,801,0,598,1,800,1,510,steps is beside house
new2046,woman,jacket,600,800,329,364,399,490,336,372,399,464,woman wearing a a jacket
new2047,window,building,600,800,164,197,197,254,24,230,6,356,window on are building
new2048,2,2,600,800,1,419,373,577,1,419,373,577,2 are parked 2
new2053,curtain,window,600,800,681,738,141,451,578,735,110,418,curtain on are window
new2056,television,screen,600,800,725,800,270,431,739,800,286,396,television set with screen
new2059,picture,wall,600,800,384,464,142,230,373,518,89,394,picture on the wall
new2060,faucet,sink,600,800,439,594,274,392,435,573,353,380,faucet on are sink
new2061,Window,room,600,800,221,362,91,373,222,367,80,368,Window is inside room
new2062,Poster,wall,600,800,650,759,114,309,564,799,1,456,Poster are hanging on a wall
new2063,ground,Brick,600,800,29,655,381,593,73,689,364,596,ground has a a Brick
new2064,towels,towel rack,800,600,202,300,323,447,211,325,320,342,towels on are towel rack
new2065,blanket,divider,600,800,134,779,389,595,413,538,43,223,blanket are on top divider
new2066,vehicles,road,600,800,121,238,309,381,124,238,280,376,vehicles are parked road
new2067,handle,oven,600,800,548,593,368,468,532,794,254,591,handle on are oven
new2068,lamp,table ,600,800,348,406,185,292,347,471,287,317,lamp on the table 
new2072,wood grain,bathroom,800,600,36,597,506,798,19,598,1,797,wood grain in the bathroom
new2074,handle ,door,600,800,293,317,283,316,136,485,35,587,handle  on the door
new2075,landing,steps,800,600,272,596,672,798,163,596,391,798,landing is at top of steps
new2076,window,house,600,800,617,655,217,295,575,800,3,369,window belonging to a house
new2078,plug,wall,600,800,179,209,429,472,77,253,10,498,plug on the wall
new2079,hallway,light,600,800,248,724,137,598,668,751,0,76,hallway has a a light
new2083,window,oven,600,800,452,624,85,162,431,663,390,584,window is on oven
new2084,siding,window,600,800,390,511,191,208,399,503,204,298,siding are near the window
new2085,awning,door,600,800,346,471,314,349,414,460,347,437,awning Above the  door
new2086,house,balcony,600,800,9,442,41,446,213,405,177,261,house has a a balcony
new2087,snow,road,600,800,602,644,457,475,13,772,411,597,snow On the  road
new2090,laptop,computer desk,600,800,390,484,304,342,300,559,300,521,laptop is on top of computer desk
new2091,wooden rack,closet,600,800,658,732,197,319,650,748,43,335,wooden rack are in an closet
new2092,sofa,wall,600,800,70,583,285,571,1,508,8,485,sofa are next wall
new2093,car,town home,600,800,452,552,287,415,115,696,21,357,car front a town home
new2094,sign,wall,600,800,342,395,474,520,327,401,334,527,sign is against wall
new2095,building,siding,600,800,143,671,5,497,358,671,180,314,building has a a siding
new2096,door,cabinet,600,800,622,695,2,124,370,716,3,155,door on are cabinet
new2097,wall,building,600,800,318,799,2,598,3,800,3,597,wall is on side of building
new2098,window,building,600,800,232,285,312,394,114,680,52,532,window on a building
new2099,building,building,600,800,3,798,160,596,3,798,160,596,building on the building
new2100,an outlet,wall,600,800,532,595,319,363,502,800,42,443,an outlet on are wall
new2101,light,dome,600,800,219,320,3,153,219,323,108,151,light has a a dome
new2102,tree,window,600,800,534,618,169,372,504,633,145,383,tree outside an window
new2103,tile,floor,600,800,360,450,513,554,27,793,501,597,tile are in an floor
new2104,dot,cover,600,800,23,39,561,578,4,353,377,597,dot on are cover
new2105,shelf,wall,600,800,3,240,277,567,3,376,0,570,shelf is in wall
new2106,lamp base,floor,600,800,283,352,475,511,2,801,453,598,lamp base is on the floor
new2108,tree,Sidewalk,600,800,438,688,91,477,120,797,357,597,tree on are Sidewalk
new2109,red pavement,street,600,800,147,584,454,595,3,254,561,598,red pavement are next to the street
new2110,window,building,600,800,251,284,197,259,1,401,45,413,window on are building
new2111,window,building ,600,800,424,459,229,294,357,797,38,516,window on are building 
new2116,flowers ,table ,600,800,48,165,233,401,26,184,389,549,flowers  on are table 
new2117,porch,yard,600,800,2,170,54,289,2,797,150,598,porch is inside yard
new2118,rug,floor,600,800,2,744,374,598,2,780,292,590,rug on are floor
new2119,window,building,600,800,452,488,194,293,2,605,0,586,window on are building
new2120,jeans,woman,600,800,559,605,306,384,550,614,194,389,jeans on are woman
new2121,building,window,600,800,8,800,0,595,303,456,107,326,building has a a window
new2122,building,window,600,800,686,796,27,502,721,799,28,416,building has a a window
new2123,design,rug,600,800,59,524,447,586,179,485,441,596,design On the  rug
new2124,statue,ledge,600,800,129,195,282,350,69,254,330,372,statue on are ledge
new2126,car,fence,600,800,1,157,278,423,2,799,238,430,car is behind the fence
new2127,house,window,600,800,0,745,7,598,486,574,49,177,house has a a window
new2131,picture,wall,600,800,1,68,89,229,1,404,1,442,picture hanging on the wall
new2132,wall,bedroom,600,800,1,442,3,449,1,798,3,599,wall is in bedroom
new2133,painting,wall,600,800,300,367,165,267,272,396,87,420,painting on are wall
new2134,picture,frame,600,800,171,373,147,268,161,375,113,290,picture are in an frame
new2136,glass window,building,800,600,87,154,611,647,42,539,120,685,glass window on the building
new2137,glass window,building,600,800,322,398,337,498,92,724,52,548,glass window on the building
new2138,sign,pole,600,800,146,160,273,295,149,160,316,424,sign on a pole
new2139,floral arrangement,trunk,600,800,68,149,274,366,36,270,311,462,floral arrangement on are trunk
new2142,woman,framed art,600,800,317,427,70,216,449,625,66,216,woman on are framed art
new2146,toilet,water,600,800,239,484,299,513,325,441,395,461,toilet is holding water
new2147,wall,building,800,600,2,550,0,208,18,597,1,797,wall supporting  building
new2148,towel,rack,708,800,550,711,419,464,526,736,469,509,towel is lying on rack
new2149,tile,tub,600,800,457,745,393,524,233,745,227,524,tile on the tub
new2150,paint,wall,800,604,10,62,12,154,236,374,32,100,paint on the wall
new2152,painting,wall,600,800,337,421,63,187,288,497,2,338,painting are hanging on a wall
new2153,tv,stand,600,800,504,659,192,338,399,732,137,596,tv in the stand
new2154,lamp,end table,600,800,55,194,179,380,51,239,363,566,lamp is sitting on the end table
new2157,lights,ceiling,600,800,199,293,6,137,2,494,4,149,lights on are ceiling
new2158,flowers,vase,600,800,314,448,201,288,326,429,277,355,flowers are in an vase
new2163,handle,fridge,600,800,267,278,195,359,178,280,124,461,handle are of a fridge
new2164,lamp,ceiling,600,800,647,775,18,179,3,797,4,117,lamp hangs below a ceiling
new2169,rug,couch,600,800,636,788,460,596,391,660,352,589,rug laying by a couch
new2170,flowers,room,600,800,147,333,222,384,3,790,21,586,flowers Inside the room
new2173,wall,building,600,800,78,219,133,398,15,780,38,580,wall of the building
new2174,dining room,wooden partition,600,800,16,797,11,569,4,85,209,367,dining room are in an wooden partition
new2180, pillow,chair,800,776,349,627,305,457,352,621,289,490, pillow are in an chair
new2181,pillow,chair,780,800,105,221,398,481,5,270,391,577,pillow is on the chair
new2182,rug ,ground,694,800,162,244,599,629,97,795,556,690,rug  on are ground
new2189,flowers ,vase,800,712,52,171,401,507,75,130,458,498,flowers  are in an vase
new2190,rug,floor,735,800,259,505,438,553,118,795,320,728,rug on are floor
new2191,plate,cabinet,625,800,654,687,147,176,419,718,172,304,plate  on top  cabinet
new2192,bottles,shelf,622,800,418,452,225,251,418,464,223,253,bottles on are shelf
new2193,apple,bowl,628,800,629,713,326,382,625,707,339,373,apple on are bowl
new2194,cabinets,kitchen,669,800,29,207,470,665,3,797,0,668,cabinets are in kitchen
new2195,silver handle,blue pot,604,800,669,719,359,399,625,729,324,422,silver handle on are blue pot
new2196,hood, stove,655,800,402,655,160,325,446,646,171,470,hood is over  stove
new2198,light,ceiling,714,800,355,383,118,185,3,798,2,124,light hanging from  ceiling
new2199,table,couch,600,800,247,748,262,554,111,504,136,334,table beside the couch
new2200,sculpture,table,600,800,316,433,304,421,244,790,360,547,sculpture is on top of table
new2201,wall,building,600,800,109,595,69,370,2,799,6,596,wall on are building
new2202,worker,line,600,800,495,524,234,263,508,522,210,274,worker on are line
new2203, picture,wall,600,800,61,264,3,192,12,478,12,308, picture are hanging on a wall
new2204,wall,books,600,800,662,800,49,315,682,800,101,142,wall has a a books
new2205,plate,table,600,800,61,766,180,509,6,798,5,597,plate on a table
new2206,support fixture,enclosure,600,800,566,603,3,249,10,795,1,435,support fixture is for enclosure
new2207,pretty,pretty,600,800,402,518,10,171,402,518,10,171,pretty crystal pretty
new2208,tv,fridge,600,800,4,181,16,169,10,198,161,594,tv on are fridge
new2209,wall,Building,600,800,402,796,405,597,17,787,8,597,wall is on the side of Building
new2210,curtain,window,600,800,651,781,18,506,386,575,62,352,curtain On the  window
new2212,urn,shelf,600,800,524,582,78,147,165,592,144,181,urn on a shelf
new2213,goldknob,door,800,658,208,226,400,410,191,313,270,526,goldknob on are door
new2214,coffee mug,desk,732,800,695,739,348,401,44,783,2,616,coffee mug Sitting on the desk
new2215,chair,room,600,800,335,491,300,518,7,785,38,577,chair in corner of  room
new2216,ornament,roof,800,600,264,285,81,102,211,344,78,200,ornament on top  roof
new2217,boat,canal,600,800,282,442,265,339,10,766,303,587,boat on are canal
new2218,steps,water,600,800,531,656,432,473,481,666,440,553,steps are next to the water
new2219,rock,water,570,539,157,269,473,566,9,285,26,240,rock are in front of a water
new2220,tail feathers,bird,400,308,10,50,214,279,8,279,110,342,tail feathers on are bird
new2221,grass,water,492,361,14,344,104,329,60,341,41,95,grass are next to the water
new2222,beak,bird,368,521,355,387,128,165,152,422,67,277,beak connected to an bird
new2223,snow,bird,500,330,1,328,274,497,1,303,43,475,snow is around bird
new2224,wheel,van,600,800,565,601,281,319,460,753,193,313,wheel on are van
new2225,cars ,street ,600,800,85,783,254,430,13,794,400,597,cars  parked on the street 
new2226,sedan,tire,600,800,71,494,270,427,378,452,357,426,sedan has a a tire
new2227,vehicle,road,600,800,621,790,311,421,3,798,331,598,vehicle are parked alongside road
new2228,back tire,car,600,800,508,584,427,509,101,600,317,560,back tire on are car
new2229,number,plate,600,800,372,434,476,497,369,453,468,508,number on the plate
new2230,vehicle,road,600,800,393,761,214,530,348,793,200,598,vehicle on are road
new2231,wall,building,600,800,358,715,45,249,330,797,38,255,wall is on building
new2232,vehicle,road,600,800,561,755,255,348,24,800,286,599,vehicle is on road
new2234,car,parking lot,600,800,522,629,238,289,68,801,244,599,car in a parking lot
new2235,LICENSE,CAR,600,800,312,348,302,327,93,371,246,375,LICENSE on are CAR
new2236,van,curb,600,800,7,136,310,483,137,214,364,440,van is by curb
new2239,car,street,600,800,44,335,308,524,4,42,474,508,car on are street
new2240,van,street,600,800,114,472,252,462,537,671,267,401,van on are street
new2241,hyrdrant,sidewalk,600,800,547,591,386,445,425,581,354,486,hyrdrant on are sidewalk
new2242,vehicles,road,600,800,89,647,266,421,25,793,382,587,vehicles are parked alongside of road
new2243,tan rocks,median,600,800,220,298,136,187,237,484,178,229,tan rocks are on median
new2244,building,red roof,600,800,260,420,83,168,267,392,84,111,building has a a red roof
new2245,window,building,600,800,328,396,172,221,3,626,22,327,window on are building
new2246,Car,curb,600,800,103,562,232,577,29,135,420,598,Car are next curb
new2250,Madison,sign,600,800,660,798,210,271,438,799,212,304,Madison is mounted on sign
new2251,man,suit,800,600,178,304,495,759,197,293,530,743,man wearing a a suit
new2252,pedestrian,street,600,800,453,483,340,369,87,783,371,584,pedestrian is walking on street
new2253,cars ,street,600,800,38,666,435,597,430,594,530,597,cars  on are street
new2255,red car,traffic,600,800,655,797,261,366,456,801,261,361,red car in the traffic
new2256,person,building,600,800,430,444,337,409,40,738,3,400,person leaning on an building
new2257,man,arm,600,800,570,701,284,506,575,647,310,357,man has a a arm
new2258,traffic signal,street,600,800,90,322,303,514,6,801,468,596,traffic signal is above street
new2259,sidewalk,building,600,800,74,350,270,452,45,183,11,326,sidewalk is near building
new2260,spire,building,600,800,381,414,41,127,378,458,18,427,spire on are building
new2261,sign,doorway,600,800,388,489,226,289,358,515,267,376,sign on are doorway
new2262,sunlight,ground,600,800,1,797,485,595,1,800,366,597,sunlight on the ground
new2264,vehicles,road,600,800,2,316,256,522,3,345,245,534,vehicles parked on the road
new2269,woman,jacket,600,800,610,674,120,226,632,677,136,178,woman wears an jacket
new2270,vehicle,road,600,800,455,588,417,509,220,530,525,585,vehicle on are road
new2273,woman ,backpack,600,800,658,695,282,351,673,694,291,312,woman  wearing a a backpack
new2274,people , canopy,600,800,510,547,262,307,479,589,205,328,people  near  a  canopy
new2275,trees,people,600,800,14,798,176,357,75,645,358,453,trees is behind the people
new2276,boy,stroller,600,800,104,192,342,436,89,247,346,554,boy are near the stroller
new2277,woman,hair,600,800,687,723,276,397,696,712,280,295,woman has a a hair
new2280,wall,building,600,800,632,684,106,303,625,795,59,345,wall on are building
new2281,person,pants,600,800,323,355,46,119,336,359,73,110,person is wearing pants
new2282,board,fence,600,800,55,160,198,386,1,283,202,392,board is by fence
new2283,grass,grass,600,800,73,302,213,420,260,600,220,418,grass is in grass
new2284,woman,pink jacket,800,600,22,64,586,634,575,594,586,612,woman wearing a a pink jacket
new2287,rearview mirror,van,600,800,37,96,216,235,62,250,211,452,rearview mirror on are van
new2288,building,window,600,800,653,800,0,362,738,779,15,95,building has a a window
new2290,awning,building,600,800,372,556,136,213,390,550,0,268,awning on are building
new2291,lights,street,800,600,366,402,408,456,3,598,567,794,lights is over street
new2292,person,bag,600,800,447,522,277,463,442,491,371,447,person is carrying bag
new2294,building,city,600,800,393,477,8,139,2,795,8,586,building are in an city
new2295,headlights,suv,600,800,475,532,242,252,435,534,210,279,headlights are of a suv
new2298,entrance,building,600,800,41,188,76,225,19,668,1,222,entrance  of building
new2299,wall,building,600,800,19,54,3,236,19,71,4,241,wall on are building
new2300,pot,street,600,800,361,481,376,473,5,595,279,596,pot on are street
new2301,woman,umbrella,600,800,445,469,396,430,433,469,356,397,woman are with a umbrella
new2302,car,street,600,800,114,254,304,369,3,491,304,596,car are in an street
new2303,back,van,600,800,340,372,328,370,289,378,321,377,back are of a van
new2306,taxi,wind shield,600,800,656,768,370,443,678,738,386,410,taxi has a a wind shield
new2307,man,umbrella,311,415,119,151,152,229,108,152,145,168,man has an umbrella
new2312,vehicle,road,600,800,29,344,357,477,32,792,423,597,vehicle along an road
new2313,truck,street,600,800,437,683,323,454,2,794,442,594,truck are in an street
new2314,person,backpack,600,800,499,533,291,375,503,520,308,334,person holding a backpack
new2315,hand,sign,600,800,278,321,53,106,246,326,40,109,hand on are sign
new2316,van, writing,600,800,8,195,284,438,43,182,306,370,van  has  writing
new2317,lights,bus,600,800,24,165,210,239,24,321,196,401,lights are inside of a bus
new2318,lines,street,600,800,56,761,335,599,1,779,329,600,lines on the street
new2319,lights,pole,600,800,406,427,278,324,403,424,276,429,lights on a pole
new2321,window,building,600,800,644,662,240,267,605,801,0,304,window is on building
new2322,wall, building,600,800,223,321,311,400,30,798,3,517,wall is on  building
new2323,vehicles,road,600,800,442,792,212,336,505,800,300,596,vehicles is parking alongside road
new2324,woman ,umbrella,600,800,471,632,202,590,463,643,198,317,woman  is standing next to umbrella
new2325,green leaves,tree,600,800,654,800,52,143,651,798,47,133,green leaves on are tree
new2337,clouds,sky,600,800,213,373,74,169,96,429,3,281,clouds are in sky
new2338,stairs,building,600,800,389,509,294,336,6,798,4,325,stairs are in front of a building
new2339,window,building,600,800,30,86,4,72,6,578,2,391,window on are building
new2340,window,building,600,800,334,407,198,479,3,798,4,593,window on are building
new2341,woman,coat,600,800,509,548,231,375,509,542,250,298,woman wears an coat
new2342,taillight,car,600,800,525,571,320,344,499,801,278,385,taillight on are car
new2343,flag,building,600,800,418,473,144,214,362,463,10,409,flag on are building
new2347,window,building,800,600,520,537,562,585,169,437,4,762,window is in front of building
new2348,bus,road,600,800,2,186,288,583,6,799,492,599,bus is travelling on road
new2349,tree,leaves,600,800,677,797,0,107,744,776,18,50,tree are with a leaves
new2350,trash can,walkway,389,518,294,325,270,318,172,517,225,388,trash can is on top of walkway
new2351,leaves,tree,600,800,358,647,282,424,329,681,179,445,leaves on are tree
new2352,window,building,600,800,397,406,294,304,395,485,229,320,window on are building
new2362,Path,Path,600,800,265,782,243,598,265,782,243,598,Path are near the Path
new2363,girl,camera,600,800,422,515,179,364,447,533,188,221,girl is holding camera
new2364,taxi,road,600,800,572,621,312,344,9,788,356,597,taxi on are road
new2365,emblem,road,600,800,195,393,445,510,44,797,326,598,emblem on are road
new2366,light,building,600,800,358,424,6,168,2,543,1,515,light on  a building
new2367,logo,car,600,800,233,255,414,439,183,669,254,526,logo on  a car
new2368,vehicles,road,384,512,17,511,185,226,7,505,223,382,vehicles along an road
new2369,person,crosswalk,600,800,637,686,275,388,328,794,342,536,person are in an crosswalk
new2370,bag,curb,600,800,227,331,494,579,335,514,491,529,bag by the curb
new2371,man,jacket,600,800,176,427,155,598,187,417,228,559,man are in an jacket
new2372,bikes,car,600,800,310,534,319,571,307,707,245,471,bikes are next to the car
new2373,vehicles,road,600,800,65,799,249,497,619,694,455,508,vehicles parked  road
new2374,vehicles,road,600,800,593,619,267,289,281,593,356,406,vehicles parked  road
new2375,meter,sidewalk,600,800,736,786,378,572,1,800,367,599,meter on the sidewalk
new2376,cone,sidewalk,600,800,4,71,414,595,27,76,446,583,cone on are sidewalk
new2377,bicycle,gray seat,600,800,318,495,302,484,361,398,313,327,bicycle are with a gray seat
new2380,building,windows,600,800,649,798,3,238,746,770,35,64,building has a windows
new2381,bike,sidewalk,600,800,296,420,301,406,0,798,346,598,bike on the sidewalk
new2382,shirt,design,600,800,486,534,385,425,502,518,395,412,shirt are with a design
new2383,trash can,bench,600,800,649,705,399,482,661,800,404,549,trash can next to the bench
new2384,light,wall,600,800,442,477,156,266,53,801,18,492,light on are wall
new2387,vehicles,road,600,800,405,530,172,223,563,795,239,321,vehicles  parked alongside of  road
new2388,red car,black car,600,800,457,799,337,486,180,465,321,435,red car  BEHIND  black car
new2390,number,canopy,600,800,265,278,133,154,175,348,32,174,number printed on a canopy
new2391,line,street,600,800,168,277,480,516,24,796,369,597,line painted on a street
new2392,handle,door,600,800,647,695,431,449,647,798,353,540,handle on are door
new2393,sign,window,600,800,644,716,139,180,639,740,147,208,sign is on window
new2394,traffic light,pole,600,800,436,492,71,147,71,492,66,372,traffic light is holding from pole
new2395,branch,tree,384,512,258,333,83,99,322,385,0,159,branch on the tree
new2396,man,sweatshirt,600,800,389,482,189,476,392,478,223,329,man is wearing a sweatshirt
new2397,line,street,600,800,16,437,296,345,31,793,168,592,line on are street
new2399,wall,building,600,800,666,715,238,290,620,760,89,362,wall on are building
